Index,Num_c,SMILES,cid,iupac_name,molecular_weight,molecular_formula,complexity,rotatable_bond_count,heavy_atom_count,xlogp,Chloride_CAS,Bromide_CAS,Iodide_CAS,Fluoride_CAS
5363,20,CCCCCCC[N+](CC)(CCCCCC)CC(C)(C)C,,,,,,,,,,,,
5364,20,CCCCCCC[N+](CC)(CCCCCC)CC(C)CC,,,,,,,,,,,,
5365,20,CCCCCCC[N+](CC)(CCCCCC)CCC(C)C,,,,,,,,,,,,
5366,20,CCCCCCC[N+](CC)(CCCCCCC)CC(C)C,,,,,,,,,,,,
5367,20,CCCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
5368,20,CCCCCCC[N+](CCC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5369,20,CCCCCCC[N+](CCC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5370,20,CCCCCCC[N+](CCC)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
5371,20,CCCCCCC[N+](CCC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5372,20,CCCCCCC[N+](CCC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
5373,20,CCCCCCC[N+](CCC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5374,20,CCCCCCC[N+](CCC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
5375,20,CCCCCCC[N+](CCC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
5376,20,CCCCCCC[N+](CCC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
5377,20,CCCCCCC[N+](CCC)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5378,20,CCCCCCC[N+](CCC)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
5379,20,CCCCCCC[N+](CCC)(CCC)CC(C)CCCC,,,,,,,,,,,,
5380,20,CCCCCCC[N+](CCC)(CCC)CCC(C)CCC,,,,,,,,,,,,
5381,20,CCCCCCC[N+](CCC)(CCC)CCCC(C)CC,,,,,,,,,,,,
5382,20,CCCCCCC[N+](CCC)(CCC)CCCCC(C)C,,,,,,,,,,,,
5383,20,CCCCCCC[N+](CCC)(CCC)CCCCCCC,87534339.0,diheptyl(dipropyl)azanium,298.6,C20H44N+,178.0,16.0,21.0,7.8,,,,
5384,20,CCCCCCC[N+](CCC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
5385,20,CCCCCCC[N+](CCC)(CCCC)CC(C)(C)CC,,,,,,,,,,,,
5386,20,CCCCCCC[N+](CCC)(CCCC)CC(C)CCC,,,,,,,,,,,,
5387,20,CCCCCCC[N+](CCC)(CCCC)CCC(C)CC,,,,,,,,,,,,
5388,20,CCCCCCC[N+](CCC)(CCCC)CCCC(C)C,,,,,,,,,,,,
5389,20,CCCCCCC[N+](CCC)(CCCC)CCCCCC,,,,,,,,,,,,
5390,20,CCCCCCC[N+](CCC)(CCCCC)CC(C)(C)C,,,,,,,,,,,,
5391,20,CCCCCCC[N+](CCC)(CCCCC)CC(C)CC,,,,,,,,,,,,
5392,20,CCCCCCC[N+](CCC)(CCCCC)CCC(C)C,,,,,,,,,,,,
5393,20,CCCCCCC[N+](CCC)(CCCCC)CCCCC,,,,,,,,,,,,
5394,20,CCCCCCC[N+](CCC)(CCCCCC)CC(C)C,,,,,,,,,,,,
5395,20,CCCCCCC[N+](CCCC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5396,20,CCCCCCC[N+](CCCC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5397,20,CCCCCCC[N+](CCCC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5398,20,CCCCCCC[N+](CCCC)(CCCC)CC(C)(C)C,,,,,,,,,,,,
5399,20,CCCCCCC[N+](CCCC)(CCCC)CC(C)CC,,,,,,,,,,,,
5400,20,CCCCCCC[N+](CCCC)(CCCC)CCC(C)C,,,,,,,,,,,,
5401,20,CCCCCCC[N+](CCCC)(CCCC)CCCCC,,,,,,,,,,,,
5402,20,CCCCCCC[N+](CCCC)(CCCCC)CC(C)C,,,,,,,,,,,,
5403,20,CCCCCCC[N+](CCCCC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5404,20,CCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
5405,20,CCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)CCCC,,,,,,,,,,,,
5406,20,CCCCCC[N+](C)(CC(C)(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5407,20,CCCCCC[N+](C)(CC(C)(C)CC)CC(C)(C)CCC,,,,,,,,,,,,
5408,20,CCCCCC[N+](C)(CC(C)CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5409,20,CCCCCC[N+](C)(CC(C)CC)CC(C)(C)CCCC,,,,,,,,,,,,
5410,20,CCCCCC[N+](C)(CC(C)CC)CC(C)CCCCC,,,,,,,,,,,,
5411,20,CCCCCC[N+](C)(CC(C)CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5412,20,CCCCCC[N+](C)(CC(C)CCC)CC(C)(C)CCC,,,,,,,,,,,,
5413,20,CCCCCC[N+](C)(CC(C)CCC)CC(C)CCCC,,,,,,,,,,,,
5414,20,CCCCCC[N+](C)(CC(C)CCCC)CC(C)(C)CC,,,,,,,,,,,,
5415,20,CCCCCC[N+](C)(CC(C)CCCCC)CC(C)(C)C,,,,,,,,,,,,
5416,20,CCCCCC[N+](C)(CCC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
5417,20,CCCCCC[N+](C)(CCC(C)C)CC(C)(C)CCCC,,,,,,,,,,,,
5418,20,CCCCCC[N+](C)(CCC(C)C)CC(C)CCCCC,,,,,,,,,,,,
5419,20,CCCCCC[N+](C)(CCC(C)C)CCC(C)CCCC,,,,,,,,,,,,
5420,20,CCCCCC[N+](C)(CCC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5421,20,CCCCCC[N+](C)(CCC(C)CC)CC(C)(C)CCC,,,,,,,,,,,,
5422,20,CCCCCC[N+](C)(CCC(C)CC)CC(C)CCCC,,,,,,,,,,,,
5423,20,CCCCCC[N+](C)(CCC(C)CC)CCC(C)CCC,,,,,,,,,,,,
5424,20,CCCCCC[N+](C)(CCC(C)CCC)CC(C)(C)CC,,,,,,,,,,,,
5425,20,CCCCCC[N+](C)(CCC(C)CCC)CC(C)CCC,,,,,,,,,,,,
5426,20,CCCCCC[N+](C)(CCC(C)CCCC)CC(C)(C)C,,,,,,,,,,,,
5427,20,CCCCCC[N+](C)(CCC(C)CCCC)CC(C)CC,,,,,,,,,,,,
5428,20,CCCCCC[N+](C)(CCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5429,20,CCCCCC[N+](C)(CCCC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5430,20,CCCCCC[N+](C)(CCCC(C)C)CC(C)CCCC,,,,,,,,,,,,
5431,20,CCCCCC[N+](C)(CCCC(C)C)CCC(C)CCC,,,,,,,,,,,,
5432,20,CCCCCC[N+](C)(CCCC(C)C)CCCC(C)CC,,,,,,,,,,,,
5433,20,CCCCCC[N+](C)(CCCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5434,20,CCCCCC[N+](C)(CCCC(C)CC)CC(C)CCC,,,,,,,,,,,,
5435,20,CCCCCC[N+](C)(CCCC(C)CC)CCC(C)CC,,,,,,,,,,,,
5436,20,CCCCCC[N+](C)(CCCC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5437,20,CCCCCC[N+](C)(CCCC(C)CCC)CC(C)CC,,,,,,,,,,,,
5438,20,CCCCCC[N+](C)(CCCC(C)CCC)CCC(C)C,,,,,,,,,,,,
5439,20,CCCCCC[N+](C)(CCCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5440,20,CCCCCC[N+](C)(CCCCC(C)C)CC(C)CCC,,,,,,,,,,,,
5441,20,CCCCCC[N+](C)(CCCCC(C)C)CCC(C)CC,,,,,,,,,,,,
5442,20,CCCCCC[N+](C)(CCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
5443,20,CCCCCC[N+](C)(CCCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5444,20,CCCCCC[N+](C)(CCCCC(C)CC)CC(C)CC,,,,,,,,,,,,
5445,20,CCCCCC[N+](C)(CCCCC(C)CC)CCC(C)C,,,,,,,,,,,,
5446,20,CCCCCC[N+](C)(CCCCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5447,20,CCCCCC[N+](C)(CCCCC)CC(C)(C)CCCC,,,,,,,,,,,,
5448,20,CCCCCC[N+](C)(CCCCC)CC(C)CCCCC,,,,,,,,,,,,
5449,20,CCCCCC[N+](C)(CCCCC)CCC(C)CCCC,,,,,,,,,,,,
5450,20,CCCCCC[N+](C)(CCCCC)CCCC(C)CCC,,,,,,,,,,,,
5451,20,CCCCCC[N+](C)(CCCCC)CCCCC(C)CC,,,,,,,,,,,,
5452,20,CCCCCC[N+](C)(CCCCC)CCCCCC(C)C,,,,,,,,,,,,
5453,20,CCCCCC[N+](C)(CCCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5454,20,CCCCCC[N+](C)(CCCCCC(C)C)CC(C)CC,,,,,,,,,,,,
5455,20,CCCCCC[N+](C)(CCCCCC(C)C)CCC(C)C,,,,,,,,,,,,
5456,20,CCCCCC[N+](C)(CCCCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5457,20,CCCCCC[N+](C)(CCCCCC)CC(C)(C)CCC,,,,,,,,,,,,
5458,20,CCCCCC[N+](C)(CCCCCC)CC(C)CCCC,,,,,,,,,,,,
5459,20,CCCCCC[N+](C)(CCCCCC)CCC(C)CCC,,,,,,,,,,,,
5460,20,CCCCCC[N+](C)(CCCCCC)CCCC(C)CC,,,,,,,,,,,,
5461,20,CCCCCC[N+](C)(CCCCCC)CCCCC(C)C,,,,,,,,,,,,
5462,20,CCCCCC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5463,20,CCCCCC[N+](CC(C)C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5464,20,CCCCCC[N+](CC(C)C)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
5465,20,CCCCCC[N+](CC(C)C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5466,20,CCCCCC[N+](CC(C)C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
5467,20,CCCCCC[N+](CC)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5468,20,CCCCCC[N+](CC)(CC(C)(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5469,20,CCCCCC[N+](CC)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5470,20,CCCCCC[N+](CC)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
5471,20,CCCCCC[N+](CC)(CC(C)C)CC(C)(C)CCCC,,,,,,,,,,,,
5472,20,CCCCCC[N+](CC)(CC(C)C)CC(C)CCCCC,,,,,,,,,,,,
5473,20,CCCCCC[N+](CC)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5474,20,CCCCCC[N+](CC)(CC(C)CC)CC(C)(C)CCC,,,,,,,,,,,,
5475,20,CCCCCC[N+](CC)(CC(C)CC)CC(C)CCCC,,,,,,,,,,,,
5476,20,CCCCCC[N+](CC)(CC(C)CCC)CC(C)(C)CC,,,,,,,,,,,,
5477,20,CCCCCC[N+](CC)(CC(C)CCC)CC(C)CCC,,,,,,,,,,,,
5478,20,CCCCCC[N+](CC)(CC(C)CCCC)CC(C)(C)C,,,,,,,,,,,,
5479,20,CCCCCC[N+](CC)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5480,20,CCCCCC[N+](CC)(CCC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5481,20,CCCCCC[N+](CC)(CCC(C)C)CC(C)CCCC,,,,,,,,,,,,
5482,20,CCCCCC[N+](CC)(CCC(C)C)CCC(C)CCC,,,,,,,,,,,,
5483,20,CCCCCC[N+](CC)(CCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5484,20,CCCCCC[N+](CC)(CCC(C)CC)CC(C)CCC,,,,,,,,,,,,
5485,20,CCCCCC[N+](CC)(CCC(C)CC)CCC(C)CC,,,,,,,,,,,,
5486,20,CCCCCC[N+](CC)(CCC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5487,20,CCCCCC[N+](CC)(CCC(C)CCC)CC(C)CC,,,,,,,,,,,,
5488,20,CCCCCC[N+](CC)(CCC(C)CCCC)CC(C)C,,,,,,,,,,,,
5489,20,CCCCCC[N+](CC)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5490,20,CCCCCC[N+](CC)(CCCC(C)C)CC(C)CCC,,,,,,,,,,,,
5491,20,CCCCCC[N+](CC)(CCCC(C)C)CCC(C)CC,,,,,,,,,,,,
5492,20,CCCCCC[N+](CC)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
5493,20,CCCCCC[N+](CC)(CCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5494,20,CCCCCC[N+](CC)(CCCC(C)CC)CC(C)CC,,,,,,,,,,,,
5495,20,CCCCCC[N+](CC)(CCCC(C)CC)CCC(C)C,,,,,,,,,,,,
5496,20,CCCCCC[N+](CC)(CCCC(C)CCC)CC(C)C,,,,,,,,,,,,
5497,20,CCCCCC[N+](CC)(CCCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5498,20,CCCCCC[N+](CC)(CCCC)CC(C)(C)CCCC,,,,,,,,,,,,
5499,20,CCCCCC[N+](CC)(CCCC)CC(C)CCCCC,,,,,,,,,,,,
5500,20,CCCCCC[N+](CC)(CCCC)CCC(C)CCCC,,,,,,,,,,,,
5501,20,CCCCCC[N+](CC)(CCCC)CCCC(C)CCC,,,,,,,,,,,,
5502,20,CCCCCC[N+](CC)(CCCC)CCCCC(C)CC,,,,,,,,,,,,
5503,20,CCCCCC[N+](CC)(CCCC)CCCCCC(C)C,,,,,,,,,,,,
5504,20,CCCCCC[N+](CC)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5505,20,CCCCCC[N+](CC)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
5506,20,CCCCCC[N+](CC)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
5507,20,CCCCCC[N+](CC)(CCCCC(C)CC)CC(C)C,,,,,,,,,,,,
5508,20,CCCCCC[N+](CC)(CCCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5509,20,CCCCCC[N+](CC)(CCCCC)CC(C)(C)CCC,,,,,,,,,,,,
5510,20,CCCCCC[N+](CC)(CCCCC)CC(C)CCCC,,,,,,,,,,,,
5511,20,CCCCCC[N+](CC)(CCCCC)CCC(C)CCC,,,,,,,,,,,,
5512,20,CCCCCC[N+](CC)(CCCCC)CCCC(C)CC,,,,,,,,,,,,
5513,20,CCCCCC[N+](CC)(CCCCC)CCCCC(C)C,,,,,,,,,,,,
5514,20,CCCCCC[N+](CC)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
5515,20,CCCCCC[N+](CC)(CCCCCC)CC(C)(C)CC,,,,,,,,,,,,
5516,20,CCCCCC[N+](CC)(CCCCCC)CC(C)CCC,,,,,,,,,,,,
5517,20,CCCCCC[N+](CC)(CCCCCC)CCC(C)CC,,,,,,,,,,,,
5518,20,CCCCCC[N+](CC)(CCCCCC)CCCC(C)C,,,,,,,,,,,,
5519,20,CCCCCC[N+](CC)(CCCCCC)CCCCCC,,,,,,,,,,,,
5520,20,CCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5521,20,CCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5522,20,CCCCCC[N+](CCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5523,20,CCCCCC[N+](CCC(C)CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5524,20,CCCCCC[N+](CCC)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
5525,20,CCCCCC[N+](CCC)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5526,20,CCCCCC[N+](CCC)(CC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5527,20,CCCCCC[N+](CCC)(CC(C)C)CC(C)CCCC,,,,,,,,,,,,
5528,20,CCCCCC[N+](CCC)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5529,20,CCCCCC[N+](CCC)(CC(C)CC)CC(C)CCC,,,,,,,,,,,,
5530,20,CCCCCC[N+](CCC)(CC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5531,20,CCCCCC[N+](CCC)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5532,20,CCCCCC[N+](CCC)(CCC(C)C)CC(C)CCC,,,,,,,,,,,,
5533,20,CCCCCC[N+](CCC)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
5534,20,CCCCCC[N+](CCC)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5535,20,CCCCCC[N+](CCC)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
5536,20,CCCCCC[N+](CCC)(CCC(C)CCC)CC(C)C,,,,,,,,,,,,
5537,20,CCCCCC[N+](CCC)(CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5538,20,CCCCCC[N+](CCC)(CCC)CC(C)(C)CCCC,,,,,,,,,,,,
5539,20,CCCCCC[N+](CCC)(CCC)CC(C)CCCCC,,,,,,,,,,,,
5540,20,CCCCCC[N+](CCC)(CCC)CCC(C)CCCC,,,,,,,,,,,,
5541,20,CCCCCC[N+](CCC)(CCC)CCCC(C)CCC,,,,,,,,,,,,
5542,20,CCCCCC[N+](CCC)(CCC)CCCCC(C)CC,,,,,,,,,,,,
5543,20,CCCCCC[N+](CCC)(CCC)CCCCCC(C)C,,,,,,,,,,,,
5544,20,CCCCCC[N+](CCC)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5545,20,CCCCCC[N+](CCC)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
5546,20,CCCCCC[N+](CCC)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
5547,20,CCCCCC[N+](CCC)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
5548,20,CCCCCC[N+](CCC)(CCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5549,20,CCCCCC[N+](CCC)(CCCC)CC(C)(C)CCC,,,,,,,,,,,,
5550,20,CCCCCC[N+](CCC)(CCCC)CC(C)CCCC,,,,,,,,,,,,
5551,20,CCCCCC[N+](CCC)(CCCC)CCC(C)CCC,,,,,,,,,,,,
5552,20,CCCCCC[N+](CCC)(CCCC)CCCC(C)CC,,,,,,,,,,,,
5553,20,CCCCCC[N+](CCC)(CCCC)CCCCC(C)C,,,,,,,,,,,,
5554,20,CCCCCC[N+](CCC)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
5555,20,CCCCCC[N+](CCC)(CCCCC)CC(C)(C)CC,,,,,,,,,,,,
5556,20,CCCCCC[N+](CCC)(CCCCC)CC(C)CCC,,,,,,,,,,,,
5557,20,CCCCCC[N+](CCC)(CCCCC)CCC(C)CC,,,,,,,,,,,,
5558,20,CCCCCC[N+](CCC)(CCCCC)CCCC(C)C,,,,,,,,,,,,
5559,20,CCCCCC[N+](CCC)(CCCCC)CCCCCC,,,,,,,,,,,,
5560,20,CCCCCC[N+](CCC)(CCCCCC)CC(C)(C)C,,,,,,,,,,,,
5561,20,CCCCCC[N+](CCC)(CCCCCC)CC(C)CC,,,,,,,,,,,,
5562,20,CCCCCC[N+](CCC)(CCCCCC)CCC(C)C,,,,,,,,,,,,
5563,20,CCCCCC[N+](CCCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
5564,20,CCCCCC[N+](CCCC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5565,20,CCCCCC[N+](CCCC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5566,20,CCCCCC[N+](CCCC)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
5567,20,CCCCCC[N+](CCCC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5568,20,CCCCCC[N+](CCCC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
5569,20,CCCCCC[N+](CCCC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5570,20,CCCCCC[N+](CCCC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
5571,20,CCCCCC[N+](CCCC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
5572,20,CCCCCC[N+](CCCC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
5573,20,CCCCCC[N+](CCCC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
5574,20,CCCCCC[N+](CCCC)(CCCC)CC(C)(C)CC,,,,,,,,,,,,
5575,20,CCCCCC[N+](CCCC)(CCCC)CC(C)CCC,,,,,,,,,,,,
5576,20,CCCCCC[N+](CCCC)(CCCC)CCC(C)CC,,,,,,,,,,,,
5577,20,CCCCCC[N+](CCCC)(CCCC)CCCC(C)C,,,,,,,,,,,,
5578,20,CCCCCC[N+](CCCC)(CCCC)CCCCCC,,,,,,,,,,,,
5579,20,CCCCCC[N+](CCCC)(CCCCC)CC(C)(C)C,,,,,,,,,,,,
5580,20,CCCCCC[N+](CCCC)(CCCCC)CC(C)CC,,,,,,,,,,,,
5581,20,CCCCCC[N+](CCCC)(CCCCC)CCC(C)C,,,,,,,,,,,,
5582,20,CCCCCC[N+](CCCC)(CCCCC)CCCCC,,,,,,,,,,,,
5583,20,CCCCCC[N+](CCCC)(CCCCCC)CC(C)C,,,,,,,,,,,,
5584,20,CCCCCC[N+](CCCCC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5585,20,CCCCCC[N+](CCCCC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5586,20,CCCCCC[N+](CCCCC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5587,20,CCCCCC[N+](CCCCC)(CCCCC)CC(C)C,,,,,,,,,,,,
5588,20,CCCCCC[N+](CCCCCC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5589,20,CCCCC[N+](C)(CC(C)(C)C(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5590,20,CCCCC[N+](C)(CC(C)(C)CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5591,20,CCCCC[N+](C)(CC(C)(C)CC)CC(C)(C)CCCC,,,,,,,,,,,,
5592,20,CCCCC[N+](C)(CC(C)(C)CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5593,20,CCCCC[N+](C)(CC(C)(C)CCC)CC(C)(C)CCC,,,,,,,,,,,,
5594,20,CCCCC[N+](C)(CC(C)CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5595,20,CCCCC[N+](C)(CC(C)CCC)CC(C)(C)CCCC,,,,,,,,,,,,
5596,20,CCCCC[N+](C)(CC(C)CCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5597,20,CCCCC[N+](C)(CC(C)CCCC)CC(C)(C)CCC,,,,,,,,,,,,
5598,20,CCCCC[N+](C)(CC(C)CCCC)CC(C)CCCC,,,,,,,,,,,,
5599,20,CCCCC[N+](C)(CCC(C)CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5600,20,CCCCC[N+](C)(CCC(C)CC)CC(C)(C)CCCC,,,,,,,,,,,,
5601,20,CCCCC[N+](C)(CCC(C)CC)CCC(C)CCCC,,,,,,,,,,,,
5602,20,CCCCC[N+](C)(CCC(C)CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5603,20,CCCCC[N+](C)(CCC(C)CCC)CC(C)(C)CCC,,,,,,,,,,,,
5604,20,CCCCC[N+](C)(CCC(C)CCC)CC(C)CCCC,,,,,,,,,,,,
5605,20,CCCCC[N+](C)(CCC(C)CCC)CCC(C)CCC,,,,,,,,,,,,
5606,20,CCCCC[N+](C)(CCC(C)CCCC)CC(C)(C)CC,,,,,,,,,,,,
5607,20,CCCCC[N+](C)(CCC(C)CCCC)CC(C)CCC,,,,,,,,,,,,
5608,20,CCCCC[N+](C)(CCCC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
5609,20,CCCCC[N+](C)(CCCC(C)C)CC(C)(C)CCCC,,,,,,,,,,,,
5610,20,CCCCC[N+](C)(CCCC(C)C)CCC(C)CCCC,,,,,,,,,,,,
5611,20,CCCCC[N+](C)(CCCC(C)C)CCCC(C)CCC,,,,,,,,,,,,
5612,20,CCCCC[N+](C)(CCCC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5613,20,CCCCC[N+](C)(CCCC(C)CC)CC(C)(C)CCC,,,,,,,,,,,,
5614,20,CCCCC[N+](C)(CCCC(C)CC)CC(C)CCCC,,,,,,,,,,,,
5615,20,CCCCC[N+](C)(CCCC(C)CC)CCC(C)CCC,,,,,,,,,,,,
5616,20,CCCCC[N+](C)(CCCC(C)CC)CCCC(C)CC,,,,,,,,,,,,
5617,20,CCCCC[N+](C)(CCCC(C)CCC)CC(C)(C)CC,,,,,,,,,,,,
5618,20,CCCCC[N+](C)(CCCC(C)CCC)CC(C)CCC,,,,,,,,,,,,
5619,20,CCCCC[N+](C)(CCCC(C)CCC)CCC(C)CC,,,,,,,,,,,,
5620,20,CCCCC[N+](C)(CCCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5621,20,CCCCC[N+](C)(CCCCC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5622,20,CCCCC[N+](C)(CCCCC(C)C)CC(C)CCCC,,,,,,,,,,,,
5623,20,CCCCC[N+](C)(CCCCC(C)C)CCC(C)CCC,,,,,,,,,,,,
5624,20,CCCCC[N+](C)(CCCCC(C)C)CCCC(C)CC,,,,,,,,,,,,
5625,20,CCCCC[N+](C)(CCCCC(C)C)CCCCC(C)C,,,,,,,,,,,,
5626,20,CCCCC[N+](C)(CCCCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5627,20,CCCCC[N+](C)(CCCCC(C)CC)CC(C)CCC,,,,,,,,,,,,
5628,20,CCCCC[N+](C)(CCCCC(C)CC)CCC(C)CC,,,,,,,,,,,,
5629,20,CCCCC[N+](C)(CCCCC(C)CC)CCCC(C)C,,,,,,,,,,,,
5630,20,CCCCC[N+](C)(CCCCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5631,20,CCCCC[N+](C)(CCCCCC(C)C)CC(C)CCC,,,,,,,,,,,,
5632,20,CCCCC[N+](C)(CCCCCC(C)C)CCC(C)CC,,,,,,,,,,,,
5633,20,CCCCC[N+](C)(CCCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
5634,20,CCCCC[N+](CC(C)(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5635,20,CCCCC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
5636,20,CCCCC[N+](CC(C)C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5637,20,CCCCC[N+](CC(C)C)(CC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5638,20,CCCCC[N+](CC(C)C)(CC(C)C)CC(C)CCCC,,,,,,,,,,,,
5639,20,CCCCC[N+](CC(C)C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5640,20,CCCCC[N+](CC(C)C)(CC(C)CC)CC(C)CCC,,,,,,,,,,,,
5641,20,CCCCC[N+](CC(C)C)(CC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
